Buy Price (Avg Price ($/kWh) from energyonline.com),Sell Price (Avg Price ($/kWh) from energyonline.com),Emissions (lb CO2e/kWh) from beyondefficiency,Demand Charge
2.66E-02,2.13E-02,0.442181097,14.71
4.11E-02,3.29E-02,0.440981384,14.71
3.33E-02,2.66E-02,0.443510133,14.71
3.59E-02,2.87E-02,0.462874014,14.71
3.56E-02,2.85E-02,0.477817608,14.71
2.64E-02,2.11E-02,0.478610061,14.71
3.93E-02,3.14E-02,0.473721141,14.71
3.82E-02,3.06E-02,0.501508941,14.71
4.09E-02,3.27E-02,0.466728732,14.71
2.34E-02,1.87E-02,0.42887209,14.71
2.03E-02,1.62E-02,0.422091878,14.71
2.46E-02,1.97E-02,0.423129035,14.71
2.58E-02,2.06E-02,0.426738524,14.71
1.93E-02,1.54E-02,0.431429426,14.71
9.83E-06,7.86E-06,0.431257981,14.71
1.89E-02,1.51E-02,0.451611848,14.71
1.79E-02,1.43E-02,0.482891149,14.71
2.94E-02,2.35E-02,0.511906767,14.71
4.76E-02,3.81E-02,0.535943262,14.71
4.61E-02,3.69E-02,0.530118337,14.71
4.75E-02,3.80E-02,0.514585504,14.71
5.25E-02,4.20E-02,0.502461772,14.71
4.63E-02,3.70E-02,0.511667327,14.71
2.33E-02,1.86E-02,0.532248049,14.71
2.11E-02,1.69E-02,0.523303296,14.71
2.32E-02,1.86E-02,0.501311237,14.71
2.40E-02,1.92E-02,0.504234196,14.71
2.31E-02,1.85E-02,0.512196186,14.71
2.12E-02,1.70E-02,0.511380756,14.71
2.10E-02,1.68E-02,0.505380177,14.71
3.18E-02,2.54E-02,0.523033901,14.71
5.29E-02,4.23E-02,0.502048198,14.71
4.27E-02,3.42E-02,0.436269165,14.71
2.18E-02,1.74E-02,0.424878532,14.71
2.27E-02,1.82E-02,0.414409297,14.71
2.41E-02,1.93E-02,0.420064375,14.71
2.40E-02,1.92E-02,0.426875258,14.71
1.84E-02,1.47E-02,0.421838705,14.71
1.96E-02,1.57E-02,0.417820795,14.71
0.00E+00,0.00E+00,0.417869132,14.71
1.21E-02,9.68E-03,0.456826508,14.71
3.10E-02,2.48E-02,0.490982693,14.71
3.15E-02,2.52E-02,0.515608751,14.71
4.31E-02,3.45E-02,0.521911582,14.71
3.26E-02,2.61E-02,0.515721824,14.71
3.87E-02,3.10E-02,0.509866041,14.71
4.44E-02,3.55E-02,0.502148957,14.71
4.43E-02,3.54E-02,0.529929906,14.71
3.58E-02,2.86E-02,0.510669164,14.71
4.17E-02,3.34E-02,0.477566267,14.71
3.17E-02,2.54E-02,0.472204583,14.71
3.45E-02,2.76E-02,0.464489578,14.71
2.83E-02,2.26E-02,0.492308211,14.71
3.52E-02,2.82E-02,0.481359133,14.71
3.00E-02,2.40E-02,0.457400557,14.71
5.41E-02,4.33E-02,0.468599748,14.71
2.43E-02,1.94E-02,0.449544831,14.71
2.20E-02,1.76E-02,0.440624169,14.71
1.73E-02,1.38E-02,0.439520769,14.71
1.66E-02,1.33E-02,0.416788946,14.71
1.07E-02,8.56E-03,0.396868516,14.71
4.89E-03,3.91E-03,0.405320576,14.71
0.00E+00,0.00E+00,0.436174757,14.71
0.00E+00,0.00E+00,0.466880936,14.71
1.37E-02,1.10E-02,0.461807498,14.71
2.74E-02,2.19E-02,0.476084092,14.71
2.78E-02,2.22E-02,0.49569048,14.71
2.84E-02,2.27E-02,0.497544195,14.71
2.66E-02,2.13E-02,0.489447453,14.71
3.42E-02,2.74E-02,0.483607275,14.71
4.52E-02,3.62E-02,0.482999194,14.71
3.92E-02,3.14E-02,0.468146712,14.71
2.42E-02,1.94E-02,0.459264619,14.71
2.49E-02,1.99E-02,0.445797662,14.71
2.50E-02,2.00E-02,0.437231242,14.71
2.23E-02,1.78E-02,0.435126026,14.71
2.13E-02,1.70E-02,0.453914767,14.71
2.18E-02,1.74E-02,0.46536249,14.71
2.49E-02,1.99E-02,0.467637049,14.71
4.60E-02,3.68E-02,0.461914544,14.71
2.18E-02,1.74E-02,0.420572336,14.71
1.92E-02,1.54E-02,0.398777962,14.71
1.48E-02,1.18E-02,0.403339531,14.71
1.31E-03,1.05E-03,0.391614209,14.71
1.72E-02,1.38E-02,0.382032726,14.71
1.51E-02,1.21E-02,0.386794707,14.71
1.60E-02,1.28E-02,0.388672104,14.71
8.88E-03,7.10E-03,0.398210188,14.71
1.53E-02,1.22E-02,0.41781931,14.71
2.55E-02,2.04E-02,0.437722829,14.71
2.83E-02,2.26E-02,0.46030612,14.71
2.78E-02,2.22E-02,0.477136823,14.71
3.20E-02,2.56E-02,0.48659594,14.71
3.88E-02,3.10E-02,0.454618172,14.71
4.51E-02,3.61E-02,0.431507271,14.71
3.03E-02,2.42E-02,0.442408731,14.71
2.30E-02,1.84E-02,0.466313091,14.71
3.07E-02,2.46E-02,0.434198515,14.71
3.11E-02,2.49E-02,0.437464818,14.71
2.62E-02,2.10E-02,0.431443711,14.71
2.52E-02,2.02E-02,0.439482499,14.71
2.51E-02,2.01E-02,0.433286496,14.71
2.83E-02,2.26E-02,0.407263145,14.71
3.36E-02,2.69E-02,0.390603497,14.71
2.42E-02,1.94E-02,0.395665582,14.71
2.44E-02,1.95E-02,0.398641169,14.71
2.27E-02,1.82E-02,0.380428089,14.71
2.40E-02,1.92E-02,0.380624701,14.71
3.86E-02,3.09E-02,0.395456566,14.71
2.43E-02,1.94E-02,0.409282442,14.71
3.36E-02,2.69E-02,0.425158746,14.71
2.54E-02,2.03E-02,0.411367341,14.71
7.57E-02,6.06E-02,0.420543234,14.71
2.98E-02,2.38E-02,0.4286454,14.71
4.17E-02,3.34E-02,0.443724883,14.71
4.77E-02,3.82E-02,0.430740755,14.71
4.19E-02,3.35E-02,0.42925305,14.71
3.14E-02,2.51E-02,0.427436458,14.71
3.49E-02,2.79E-02,0.466260934,14.71
2.55E-02,2.04E-02,0.433846139,14.71
1.56E-02,1.25E-02,0.427133888,14.71
2.64E-02,2.11E-02,0.391116997,14.71
2.89E-02,2.31E-02,0.39128453,14.71
2.67E-02,2.14E-02,0.370161462,14.71
2.22E-02,1.78E-02,0.368545249,14.71
2.33E-02,1.86E-02,0.38098425,14.71
2.67E-02,2.14E-02,0.345999984,14.71
3.21E-02,2.57E-02,0.343882337,14.71
4.60E-02,3.68E-02,0.325895449,14.71
3.89E-02,3.11E-02,0.307792998,14.71
6.32E-02,5.06E-02,0.321550402,14.71
1.24E-02,9.92E-03,0.321249093,14.71
9.88E-04,7.90E-04,0.31872166,14.71
1.17E-02,9.36E-03,0.313260614,14.71
2.48E-02,1.98E-02,0.316520939,14.71
1.94E-02,1.55E-02,0.336906257,14.71
1.24E-02,9.92E-03,0.368372224,14.71
2.69E-02,2.15E-02,0.383591294,14.71
3.89E-02,3.11E-02,0.401209198,14.71
3.49E-02,2.79E-02,0.387711377,14.71
9.73E-01,7.78E-01,0.377775801,14.71
3.70E-02,2.96E-02,0.378403431,14.71
3.29E-02,2.63E-02,0.430899219,14.71
3.21E-02,2.57E-02,0.424679928,14.71
2.29E-02,1.83E-02,0.399232892,14.71
3.10E-02,2.48E-02,0.361843569,14.71
2.43E-02,1.94E-02,0.363750181,14.71
2.63E-02,2.10E-02,0.377189442,14.71
2.11E-02,1.69E-02,0.383053204,14.71
2.27E-02,1.82E-02,0.370559659,14.71
2.91E-02,2.33E-02,0.366861626,14.71
4.64E-02,3.71E-02,0.357981374,14.71
2.58E-02,2.06E-02,0.338256246,14.71
2.26E-02,1.81E-02,0.340125988,14.71
1.72E-02,1.38E-02,0.324984466,14.71
1.99E-02,1.59E-02,0.331744569,14.71
3.02E-02,2.42E-02,0.380333414,14.71
2.04E-02,1.63E-02,0.357686107,14.71
2.88E-02,2.30E-02,0.352459239,14.71
1.80E-02,1.44E-02,0.369693876,14.71
1.69E-02,1.35E-02,0.391461682,14.71
3.03E-02,2.42E-02,0.42819302,14.71
4.47E-02,3.58E-02,0.455468978,14.71
4.08E-02,3.26E-02,0.455596403,14.71
5.50E-02,4.40E-02,0.430412316,14.71
4.49E-02,3.59E-02,0.421600553,14.71
4.02E-02,3.22E-02,0.433054756,14.71
2.74E-02,2.19E-02,0.42104423,14.71
2.57E-02,2.06E-02,0.447689073,14.71
2.65E-02,2.12E-02,0.445126935,14.71
2.28E-02,1.82E-02,0.431269201,14.71
2.30E-02,1.84E-02,0.439469945,14.71
2.21E-02,1.77E-02,0.439688626,14.71
2.13E-02,1.70E-02,0.424757123,14.71
2.42E-02,1.94E-02,0.438298328,14.71
3.14E-02,2.51E-02,0.436030152,14.71
2.31E-02,1.85E-02,0.401701494,14.71
2.63E-02,2.10E-02,0.373939335,14.71
2.65E-02,2.12E-02,0.368058515,14.71
2.11E-02,1.69E-02,0.372615564,14.71
2.03E-02,1.62E-02,0.365132776,14.71
2.00E-02,1.60E-02,0.376676204,14.71
2.21E-02,1.77E-02,0.385463427,14.71
2.07E-02,1.66E-02,0.406860544,14.71
1.99E-02,1.59E-02,0.431001826,14.71
2.55E-02,2.04E-02,0.456335705,14.71
4.83E-02,3.86E-02,0.50443244,14.71
3.24E-02,2.59E-02,0.512752276,14.71
4.20E-02,3.36E-02,0.516275581,14.71
3.74E-02,2.99E-02,0.521784396,14.71
3.60E-02,2.88E-02,0.502538907,14.71
3.08E-02,2.46E-02,0.487572199,14.71
2.13E-02,1.70E-02,0.49540546,14.71
2.82E-02,2.26E-02,0.492256119,14.71
2.74E-02,2.19E-02,0.496987605,14.71
2.54E-02,2.03E-02,0.515272972,14.71
2.21E-02,1.77E-02,0.510138043,14.71
2.14E-02,1.71E-02,0.522761065,14.71
2.47E-02,1.98E-02,0.549188443,14.71
4.26E-02,3.41E-02,0.521690183,14.71
2.16E-02,1.73E-02,0.474518312,14.71
1.66E-02,1.33E-02,0.486854437,14.71
9.94E-05,7.95E-05,0.492770876,14.71
5.19E-03,4.15E-03,0.483975923,14.71
1.45E-02,1.16E-02,0.482060371,14.71
1.33E-02,1.06E-02,0.475108209,14.71
1.57E-02,1.26E-02,0.470320795,14.71
1.55E-02,1.24E-02,0.447696986,14.71
1.06E-02,8.48E-03,0.47622459,14.71
2.15E-02,1.72E-02,0.533949004,14.71
3.06E-02,2.45E-02,0.552959983,14.71
3.56E-02,2.85E-02,0.559198024,14.71
4.97E-02,3.98E-02,0.563760585,14.71
3.22E-02,2.58E-02,0.555354027,14.71
3.17E-02,2.54E-02,0.563098581,14.71
2.84E-02,2.27E-02,0.579251055,14.71
1.96E-02,1.57E-02,0.56086776,14.71
1.52E-02,1.22E-02,0.565645416,14.71
1.79E-02,1.43E-02,0.580089731,14.71
1.29E-02,1.03E-02,0.591670751,14.71
1.27E-02,1.02E-02,0.589911883,14.71
1.87E-02,1.50E-02,0.591065049,14.71
2.66E-02,2.13E-02,0.557821383,14.71
3.01E-02,2.41E-02,0.540755063,14.71
1.20E-02,9.60E-03,0.502917329,14.71
2.01E-03,1.61E-03,0.490664393,14.71
0.00E+00,0.00E+00,0.487002406,14.71
3.92E-04,3.14E-04,0.473157674,14.71
9.18E-03,7.34E-03,0.458994902,14.71
7.09E-03,5.67E-03,0.450455412,14.71
0.00E+00,0.00E+00,0.456770053,14.71
1.11E-02,8.88E-03,0.461671522,14.71
1.19E-02,9.52E-03,0.494750717,14.71
2.16E-02,1.73E-02,0.549415122,14.71
3.12E-02,2.50E-02,0.540155431,14.71
5.16E-02,4.13E-02,0.551299398,14.71
3.05E-02,2.44E-02,0.550736929,14.71
2.89E-02,2.31E-02,0.533383458,14.71
3.04E-02,2.43E-02,0.525307465,14.71
2.19E-02,1.75E-02,0.533690133,14.71
2.04E-02,1.63E-02,0.547300033,14.71
2.18E-02,1.74E-02,0.56304737,14.71
2.49E-02,1.99E-02,0.560981845,14.71
2.52E-02,2.02E-02,0.574404454,14.71
1.81E-02,1.45E-02,0.576059225,14.71
2.17E-02,1.74E-02,0.548709521,14.71
4.33E-02,3.46E-02,0.540365391,14.71
5.06E-02,4.05E-02,0.512156578,14.71
1.71E-02,1.37E-02,0.477812431,14.71
0.00E+00,0.00E+00,0.490193413,14.71
3.05E-03,2.44E-03,0.469033004,14.71
2.42E-04,1.94E-04,0.462954906,14.71
3.76E-03,3.01E-03,0.474823895,14.71
9.34E-04,7.47E-04,0.468026439,14.71
2.03E-03,1.62E-03,0.466251484,14.71
1.03E-03,8.24E-04,0.460230018,14.71
1.61E-02,1.29E-02,0.48918555,14.71
2.38E-02,1.90E-02,0.537984733,14.71
3.44E-02,2.75E-02,0.540135135,14.71
4.39E-02,3.51E-02,0.550078358,14.71
3.04E-02,2.43E-02,0.554499694,14.71
4.91E-02,3.93E-02,0.518837748,14.71
4.37E-02,3.50E-02,0.529570424,14.71
1.85E-02,1.48E-02,0.552312392,14.71
2.11E-02,1.69E-02,0.609139466,14.71
1.46E-02,1.17E-02,0.601923991,14.71
1.76E-02,1.41E-02,0.608276477,14.71
1.43E-02,1.14E-02,0.612210978,14.71
1.96E-02,1.57E-02,0.621701487,14.71
1.28E-02,1.02E-02,0.580568917,14.71
2.25E-02,1.80E-02,0.534609567,14.71
9.94E-01,7.95E-01,0.552061022,14.71
2.50E-02,2.00E-02,0.51260491,14.71
1.53E-02,1.22E-02,0.507081575,14.71
1.21E-02,9.68E-03,0.497318957,14.71
1.17E-02,9.36E-03,0.48468138,14.71
1.66E-02,1.33E-02,0.479978112,14.71
1.60E-02,1.28E-02,0.485133338,14.71
1.54E-02,1.23E-02,0.479001447,14.71
1.30E-02,1.04E-02,0.476541911,14.71
1.38E-02,1.10E-02,0.493504695,14.71
1.58E-02,1.26E-02,0.529173687,14.71
4.11E-02,3.29E-02,0.512445973,14.71
3.24E-02,2.59E-02,0.507976081,14.71
2.74E-02,2.19E-02,0.506381903,14.71
2.71E-02,2.17E-02,0.49214095,14.71
1.88E-02,1.50E-02,0.514515873,14.71
1.57E-02,1.26E-02,0.52998387,14.71
1.49E-02,1.19E-02,0.522716171,14.71
1.35E-02,1.08E-02,0.513629297,14.71
1.39E-02,1.11E-02,0.508576165,14.71
1.31E-02,1.05E-02,0.52229272,14.71
1.78E-02,1.42E-02,0.531522945,14.71
1.92E-02,1.54E-02,0.518848133,14.71
2.22E-02,1.78E-02,0.477986836,14.71
5.05E-02,4.04E-02,0.449435681,14.71
2.57E-02,2.06E-02,0.436776087,14.71
1.43E-02,1.14E-02,0.404353005,14.71
9.72E-06,7.78E-06,0.387535205,14.71
0.00E+00,0.00E+00,0.39843208,14.71
0.00E+00,0.00E+00,0.402871154,14.71
0.00E+00,0.00E+00,0.403241255,14.71
0.00E+00,0.00E+00,0.405826385,14.71
-1.67E-02,-1.34E-02,0.422787346,14.71
1.00E-05,8.00E-06,0.453638748,14.71
2.37E-02,1.90E-02,0.478098603,14.71
3.82E-02,3.06E-02,0.482681394,14.71
4.72E-02,3.78E-02,0.469251858,14.71
2.86E-02,2.29E-02,0.477491492,14.71
4.12E-02,3.30E-02,0.481764042,14.71
2.63E-02,2.10E-02,0.494919419,14.71
2.38E-02,1.90E-02,0.512699311,14.71
1.74E-02,1.39E-02,0.495712479,14.71
2.99E-02,2.39E-02,0.497975224,14.71
2.44E-02,1.95E-02,0.480690367,14.71
2.50E-02,2.00E-02,0.501043805,14.71
2.37E-02,1.90E-02,0.509046574,14.71
2.27E-02,1.82E-02,0.48561014,14.71
4.08E-02,3.26E-02,0.480439953,14.71
3.39E-02,2.71E-02,0.452763041,14.71
2.47E-02,1.98E-02,0.411354035,14.71
1.68E-03,1.34E-03,0.383362198,14.71
1.91E-02,1.53E-02,0.387655725,14.71
5.42E-03,4.34E-03,0.391191516,14.71
1.95E-03,1.56E-03,0.378292347,14.71
5.29E-03,4.23E-03,0.370589201,14.71
5.89E-03,4.71E-03,0.38464819,14.71
-5.71E-03,-4.57E-03,0.3799362,14.71
-5.77E-03,-4.62E-03,0.409966604,14.71
2.53E-02,2.02E-02,0.455890236,14.71
3.30E-02,2.64E-02,0.481967778,14.71
4.08E-02,3.26E-02,0.470713041,14.71
3.55E-02,2.84E-02,0.47466896,14.71
3.11E-02,2.49E-02,0.485335874,14.71
3.76E-02,3.01E-02,0.499205054,14.71
2.41E-02,1.93E-02,0.499261195,14.71
2.06E-02,1.65E-02,0.489475797,14.71
2.24E-02,1.79E-02,0.501078928,14.71
2.04E-02,1.63E-02,0.522684691,14.71
1.90E-02,1.52E-02,0.521903697,14.71
1.88E-02,1.50E-02,0.526827037,14.71
1.88E-02,1.50E-02,0.507367857,14.71
2.84E-02,2.27E-02,0.479667862,14.71
4.07E-02,3.26E-02,0.455275517,14.71
1.52E-02,1.22E-02,0.453181175,14.71
1.23E-02,9.84E-03,0.447832804,14.71
2.05E-02,1.64E-02,0.457101137,14.71
2.05E-03,1.64E-03,0.470674318,14.71
1.77E-02,1.42E-02,0.474473165,14.71
1.85E-02,1.48E-02,0.468518589,14.71
4.30E-03,3.44E-03,0.453210404,14.71
1.26E-02,1.01E-02,0.448849967,14.71
1.18E-02,9.44E-03,0.494244617,14.71
2.40E-02,1.92E-02,0.554180573,14.71
3.18E-02,2.54E-02,0.554268953,14.71
4.05E-02,3.24E-02,0.550571543,14.71
4.48E-02,3.58E-02,0.543893627,14.71
3.04E-02,2.43E-02,0.532123709,14.71
2.40E-02,1.92E-02,0.518273633,14.71
2.39E-02,1.91E-02,0.508742296,14.71
2.73E-02,2.18E-02,0.565637447,14.71
2.58E-02,2.06E-02,0.551654368,14.71
2.47E-02,1.98E-02,0.557577098,14.71
2.05E-02,1.64E-02,0.546616479,14.71
2.36E-02,1.89E-02,0.557167514,14.71
2.04E-02,1.63E-02,0.545683483,14.71
3.44E-02,2.75E-02,0.50201006,14.71
4.00E-02,3.20E-02,0.490573855,14.71
4.25E-02,3.40E-02,0.495257643,14.71
1.61E-02,1.29E-02,0.475286037,14.71
2.12E-02,1.70E-02,0.465038999,14.71
2.14E-02,1.71E-02,0.467399906,14.71
2.07E-02,1.66E-02,0.465754534,14.71
1.91E-02,1.53E-02,0.462244801,14.71
2.05E-02,1.64E-02,0.479919661,14.71
1.35E-02,1.08E-02,0.492243419,14.71
1.18E-02,9.44E-03,0.499758924,14.71
2.42E-02,1.94E-02,0.558434717,14.71
2.90E-02,2.32E-02,0.554251475,14.71
3.75E-02,3.00E-02,0.549169322,14.71
4.01E-02,3.21E-02,0.553274204,14.71
3.09E-02,2.47E-02,0.539876444,14.71
2.58E-02,2.06E-02,0.537422929,14.71
2.19E-02,1.75E-02,0.547065996,14.71
2.45E-02,1.96E-02,0.540894932,14.71
2.39E-02,1.91E-02,0.516932334,14.71
2.10E-02,1.68E-02,0.518540197,14.71
2.31E-02,1.85E-02,0.537085892,14.71
2.13E-02,1.70E-02,0.519044078,14.71
2.06E-02,1.65E-02,0.511783426,14.71
2.09E-02,1.67E-02,0.508636816,14.71
2.15E-02,1.72E-02,0.482283775,14.71
2.34E-02,1.87E-02,0.473906747,14.71
3.69E-02,2.95E-02,0.456202576,14.71
3.81E-02,3.05E-02,0.452211639,14.71
1.58E-02,1.26E-02,0.453511186,14.71
8.62E-03,6.90E-03,0.447426179,14.71
0.00E+00,0.00E+00,0.452328573,14.71
0.00E+00,0.00E+00,0.46042393,14.71
0.00E+00,0.00E+00,0.468071797,14.71
-6.78E-03,-5.42E-03,0.487328488,14.71
1.47E-02,1.18E-02,0.562444724,14.71
2.02E-02,1.62E-02,0.555263435,14.71
2.37E-02,1.90E-02,0.541612132,14.71
3.62E-02,2.90E-02,0.531362584,14.71
2.65E-02,2.12E-02,0.52186173,14.71
9.86E-01,7.89E-01,0.530976038,14.71
2.32E-02,1.86E-02,0.532413996,14.71
2.20E-02,1.76E-02,0.520941043,14.71
1.98E-02,1.58E-02,0.508203611,14.71
2.19E-02,1.75E-02,0.507498738,14.71
2.11E-02,1.69E-02,0.493172524,14.71
2.58E-02,2.06E-02,0.507928093,14.71
3.11E-02,2.49E-02,0.496325874,14.71
4.32E-02,3.46E-02,0.481633686,14.71
4.87E-02,3.90E-02,0.495335165,14.71
2.41E-02,1.93E-02,0.463269396,14.71
1.61E-02,1.29E-02,0.431128478,14.71
1.82E-02,1.46E-02,0.422351382,14.71
1.93E-02,1.54E-02,0.428279528,14.71
1.92E-02,1.54E-02,0.416187133,14.71
1.52E-02,1.22E-02,0.430635898,14.71
1.62E-02,1.30E-02,0.425627042,14.71
1.92E-02,1.54E-02,0.440401287,14.71
2.15E-02,1.72E-02,0.47893015,14.71
3.34E-02,2.67E-02,0.552154242,14.71
3.38E-02,2.70E-02,0.538390334,14.71
4.94E-02,3.95E-02,0.527500711,14.71
3.45E-02,2.76E-02,0.526897563,14.71
3.10E-02,2.48E-02,0.524008365,14.71
2.86E-02,2.29E-02,0.516798341,14.71
1.84E-02,1.47E-02,0.504086816,14.71
1.87E-02,1.50E-02,0.542340916,14.71
1.88E-02,1.50E-02,0.504988617,14.71
1.94E-02,1.55E-02,0.491357987,14.71
1.92E-02,1.54E-02,0.500072012,14.71
1.87E-02,1.50E-02,0.515017358,14.71
2.48E-02,1.98E-02,0.502951561,14.71
2.48E-02,1.98E-02,0.455451477,14.71
3.78E-02,3.02E-02,0.441196879,14.71
4.01E-02,3.21E-02,0.433979321,14.71
1.46E-01,1.17E-01,0.406783889,14.71
5.80E-02,4.64E-02,0.40001712,14.71
3.58E-02,2.86E-02,0.392235876,14.71
4.12E-02,3.30E-02,0.391847826,14.71
2.49E-02,1.99E-02,0.389188744,14.71
2.16E-02,1.73E-02,0.398999566,14.71
1.88E-02,1.50E-02,0.401850302,14.71
1.96E-02,1.57E-02,0.43906973,14.71
2.69E-02,2.15E-02,0.498189141,14.71
9.88E-01,7.90E-01,0.493499802,14.71
4.54E-02,3.63E-02,0.480586418,14.71
9.93E-01,7.94E-01,0.495872424,14.71
4.28E-02,3.42E-02,0.489237404,14.71
3.79E-02,3.03E-02,0.502271704,14.71
2.64E-02,2.11E-02,0.497030365,14.71
2.88E-02,2.30E-02,0.483446666,14.71
4.20E-02,3.36E-02,0.470072552,14.71
3.32E-02,2.66E-02,0.452467388,14.71
2.79E-02,2.23E-02,0.41859678,14.71
2.46E-02,1.97E-02,0.410554499,14.71
2.73E-02,2.18E-02,0.401701474,14.71
3.67E-02,2.94E-02,0.401994555,14.71
5.76E-02,4.61E-02,0.372922104,14.71
4.43E-02,3.54E-02,0.315895107,14.71
3.79E-02,3.03E-02,0.298613097,14.71
5.83E-02,4.66E-02,0.295689029,14.71
2.10E-02,1.68E-02,0.301469007,14.71
1.37E-02,1.10E-02,0.309350619,14.71
2.04E-02,1.63E-02,0.323956853,14.71
1.75E-02,1.40E-02,0.321558466,14.71
3.22E-02,2.58E-02,0.343374491,14.71
2.93E-02,2.34E-02,0.417411089,14.71
2.83E-02,2.26E-02,0.451102989,14.71
4.45E-02,3.56E-02,0.473064212,14.71
4.39E-02,3.51E-02,0.470563776,14.71
4.39E-02,3.51E-02,0.43989101,14.71
4.94E-02,3.95E-02,0.418300362,14.71
7.80E-02,6.24E-02,0.428006562,14.71
3.12E-02,2.50E-02,0.432260507,14.71
3.69E-02,2.95E-02,0.410419143,14.71
3.34E-02,2.67E-02,0.398571474,14.71
3.30E-02,2.64E-02,0.335295389,14.71
2.60E-02,2.08E-02,0.325099757,14.71
3.29E-02,2.63E-02,0.325763562,14.71
2.68E-02,2.14E-02,0.331885017,14.71
3.10E-02,2.48E-02,0.354842139,14.71
6.12E-02,4.90E-02,0.314158249,14.71
9.91E-01,7.93E-01,0.289053796,14.71
2.79E-02,2.23E-02,0.294189058,14.71
4.94E-02,3.95E-02,0.299022232,14.71
2.37E-02,1.90E-02,0.310383618,14.71
2.47E-02,1.98E-02,0.313481457,14.71
2.39E-02,1.91E-02,0.314847288,14.71
1.94E-02,1.55E-02,0.315628817,14.71
2.71E-02,2.17E-02,0.361943055,14.71
1.65E-02,1.32E-02,0.397107553,14.71
8.89E-03,7.11E-03,0.459370729,14.71
3.39E-02,2.71E-02,0.454879045,14.71
3.37E-02,2.70E-02,0.451673542,14.71
3.40E-02,2.72E-02,0.456508047,14.71
2.71E-02,2.17E-02,0.4363191,14.71
3.96E-02,3.17E-02,0.422948846,14.71
3.52E-02,2.82E-02,0.403088241,14.71
3.65E-02,2.92E-02,0.415591314,14.71
4.46E-02,3.57E-02,0.40662137,14.71
2.51E-02,2.01E-02,0.414799549,14.71
2.33E-02,1.86E-02,0.424131895,14.71
2.31E-02,1.85E-02,0.420937373,14.71
2.69E-02,2.15E-02,0.420055394,14.71
3.09E-02,2.47E-02,0.421820926,14.71
2.81E-02,2.25E-02,0.396441717,14.71
2.46E-02,1.97E-02,0.363970147,14.71
2.14E-02,1.71E-02,0.351987782,14.71
3.15E-02,2.52E-02,0.34521011,14.71
1.79E-02,1.43E-02,0.341005729,14.71
3.57E-03,2.86E-03,0.354949346,14.71
1.76E-02,1.41E-02,0.359691102,14.71
1.43E-02,1.14E-02,0.412200333,14.71
3.33E-03,2.66E-03,0.454309199,14.71
1.05E-02,8.40E-03,0.518778582,14.71
2.07E-02,1.66E-02,0.592762606,14.71
5.82E-02,4.66E-02,0.567012293,14.71
4.83E-02,3.86E-02,0.570706658,14.71
4.54E-02,3.63E-02,0.563501465,14.71
5.84E-02,4.67E-02,0.532223746,14.71
4.32E-02,3.46E-02,0.537256551,14.71
3.51E-02,2.81E-02,0.512409592,14.71
2.95E-02,2.36E-02,0.505212126,14.71
2.75E-02,2.20E-02,0.499978781,14.71
2.91E-02,2.33E-02,0.478165421,14.71
2.93E-02,2.34E-02,0.478901232,14.71
2.81E-02,2.25E-02,0.513300468,14.71
2.82E-02,2.26E-02,0.510732739,14.71
4.07E-02,3.26E-02,0.508421078,14.71
5.55E-02,4.44E-02,0.475493977,14.71
4.64E-02,3.71E-02,0.400857531,14.71
2.24E-02,1.79E-02,0.376937123,14.71
2.17E-02,1.74E-02,0.378187321,14.71
1.64E-02,1.31E-02,0.397123411,14.71
1.93E-02,1.54E-02,0.414816196,14.71
1.84E-02,1.47E-02,0.435674545,14.71
1.84E-02,1.47E-02,0.448793876,14.71
1.53E-02,1.22E-02,0.471401682,14.71
1.99E-02,1.59E-02,0.518245484,14.71
4.68E-02,3.74E-02,0.593663215,14.71
6.64E-02,5.31E-02,0.588962166,14.71
6.90E-02,5.52E-02,0.595081512,14.71
6.61E-02,5.29E-02,0.589516427,14.71
4.60E-02,3.68E-02,0.549801826,14.71
6.92E-02,5.54E-02,0.536678079,14.71
4.77E-02,3.82E-02,0.50631851,14.71
3.71E-02,2.97E-02,0.512234151,14.71
4.15E-02,3.32E-02,0.51400858,14.71
5.28E-02,4.22E-02,0.512267678,14.71
5.13E-02,4.10E-02,0.504518864,14.71
3.26E-02,2.61E-02,0.503682504,14.71
2.88E-02,2.30E-02,0.499925513,14.71
4.01E-02,3.21E-02,0.475282482,14.71
6.34E-02,5.07E-02,0.452958381,14.71
1.50E-02,1.20E-02,0.411052921,14.71
2.01E-02,1.61E-02,0.441053015,14.71
1.71E-02,1.37E-02,0.461183264,14.71
1.98E-02,1.58E-02,0.420642984,14.71
2.31E-02,1.85E-02,0.390079562,14.71
1.68E-02,1.34E-02,0.403096161,14.71
1.70E-02,1.36E-02,0.438278761,14.71
1.55E-02,1.24E-02,0.429637654,14.71
1.34E-02,1.07E-02,0.491285354,14.71
6.81E-02,5.45E-02,0.523318031,14.71
1.00E+00,8.00E-01,0.502758707,14.71
4.21E-02,3.37E-02,0.50831567,14.71
3.24E-02,2.59E-02,0.500927934,14.71
6.97E-02,5.58E-02,0.495766539,14.71
4.26E-02,3.41E-02,0.488221313,14.71
2.84E-02,2.27E-02,0.463658002,14.71
2.94E-02,2.35E-02,0.402557285,14.71
7.10E-02,5.68E-02,0.371040218,14.71
6.69E-02,5.35E-02,0.351458373,14.71
